time,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities
2021-01-04 09:30:00+00:00,0.0018115138283467884,0.0010563198912658246,0.0004269146752745578,-0.0003717902739081243,0.001178121868988215,-0.0037246543971384666,0.0,0.0016979893139038769,-0.000496688741721818,0.0014875743787190476,-0.001143728555089596
2021-01-04 09:45:00+00:00,0.002179372390095147,0.001194861402089314,-0.00030957153550507986,3.545647712468752e-05,0.00077827840350658,0.0013666107788930448,0.009615384615384581,-0.001836825379490923,0.00047152039308934066,0.0012114916796439443,-0.0005950670053408668
2021-01-04 10:00:00+00:00,-0.0026636724848435496,-0.00045164658535345136,0.002861011628807883,-0.00048696918725613727,0.00028975994343293903,-0.0010416069359561351,-0.0031664097055245795,0.0003670074650137305,0.0,0.0005105430621600625,-0.0031479274475467575
2021-01-04 10:15:00+00:00,-0.0037365092936798576,-0.0003927556721239696,2.132131006194026e-05,-8.098456617084744e-05,-0.00126489405652795,-0.0013242475610596525,-0.0010895671174375673,-0.0017047271682941723,0.0016274059848357348,0.00021637858909028348,0.000250961496733204
2021-01-04 10:30:00+00:00,0.0017136198700982864,0.0005696395677014599,0.001205944975994154,0.00044273099091244423,-0.00043143590903566215,0.0004672234499447181,-0.0007910927004081838,0.00014320320735511835,-0.0006830757134716621,0.0016417814227220684,-0.003212706776735342
2021-01-04 10:45:00+00:00,-0.0017054736337684194,8.50036611714204e-05,0.0008659986534406139,0.0010082253100926176,-0.005020886225834853,-0.001367048163451027,-0.002036951134477894,-0.000665843528347542,8.549730398141915e-05,0.0002226667383118104,0.0012973179619795157
2021-01-04 11:00:00+00:00,0.00016569693649733195,-0.00030719463795053035,6.258659524535713e-05,0.001988736650278259,0.0001573431342616449,0.002094168579721144,-0.0018049575104858557,7.099153433446755e-05,-0.00035893080839113,0.007834077376139325,0.0009295991196623659
2021-01-04 11:15:00+00:00,-0.0015975888305407831,0.0011660754916330393,0.0002414974641379004,0.0005442719557347978,0.0011927405795112626,0.00019332072066178928,-0.0018282059360423283,0.0004963461165757293,0.003934870812651258,-0.00018751668032642073,-0.002046666215097938
2021-01-04 11:30:00+00:00,0.0011164490774541096,0.0017688814792266461,-0.0004641087563266935,-0.00013833285286364995,-0.0005408060670565208,-0.0005364914945531359,0.0005665532697215087,-0.0004459950816873207,-0.0002532125797111381,-0.0002407889453184603,-0.00027695761188068716
2021-01-04 11:45:00+00:00,-0.00614552638154345,-0.0006395919681539238,-0.0012217579425530035,-0.0006763535062826799,0.0009536195443477924,-0.0018615329777994984,0.0009286437650034634,-0.0020178276894702403,-0.00033911914685739845,0.0017506355057986562,0.0013923053765011102
2021-01-04 12:00:00+00:00,0.003525341523962573,0.0002773426401561554,-0.00036789727241785526,0.0002175186758951687,3.818864457150046e-05,0.001502541720466936,9.559648007361206e-05,0.0046157697429403365,-0.001155473341995613,-0.000343430727141316,0.0008173383605582581
2021-01-04 12:15:00+00:00,0.002955657074888484,-0.0006161624255199605,0.0001586521750657049,0.00014677865545632688,0.0002644939765949991,-0.0018832260250611556,-0.0006735250472617359,0.0018255176291967958,0.00028389435017252246,-0.0008286304716790541,0.0013591649808222367
2021-01-04 12:30:00+00:00,-0.003397566696926735,0.0038377578493050935,0.00026280454777013193,-0.0004599121878672796,-0.0007105777591677211,0.0006466399887201625,0.0030632821083456494,-0.000193479899201685,-3.1925597272676484e-05,0.0012610283617038613,-0.0009297507020110457
2021-01-04 12:45:00+00:00,0.0007071335585922745,-0.00032698103429760697,0.0006603844565780108,0.0006422396088255812,-0.0007256199861811739,-0.0008561562625977214,-0.002858422505776663,-0.0005167249405753289,-0.00010064950976462739,8.887158905807334e-05,0.0010416463942849775
2021-01-04 13:00:00+00:00,-0.0019209651793234877,0.004282435553262276,-0.0006217309674905564,0.00019117259195285732,0.0004972318605556385,0.00042299887707272787,0.0007180412478899035,9.226437190007552e-05,-0.0010458692987474483,-0.0010424641003379045,0.0003116451105493144
2021-01-04 13:15:00+00:00,0.0012100088819545923,-0.00018793374617214574,0.0010406541319005697,6.779117398918293e-05,0.0003061588066388182,0.0003991652908953327,0.0004621159734917393,0.0006969263812400606,-0.0009959359337460665,-0.00025995086333688343,0.00196204099885712
2021-01-04 13:30:00+00:00,0.0023113779834239337,-0.00015820832241523333,-0.000675273724364105,7.938365461575327e-06,0.0005433810984949584,0.0003990839060555288,-0.0007540377334687005,0.0003610665522742644,0.00013732824429413048,0.000349770144880857,-2.6843787712998643e-07
2021-01-04 13:45:00+00:00,0.0035477240286812257,-0.0001072521584664344,0.0010302917498383282,0.00016918230285691861,0.0011069808845084036,-0.0016989545455457715,0.0019260521296673122,0.0012098762645839669,0.0014763769525981039,-0.0005251465475155763,4.243231391314842e-05
2021-01-04 14:00:00+00:00,-0.00039854300147518766,-0.000406782022084235,-9.488641853426334e-05,-0.00022712034464167268,-0.0017107006001031149,0.000608474840376698,-0.0009884801578688993,0.00011109910874598693,-0.00018393878819013135,-6.604857423883831e-05,-0.0006190737401985233
2021-01-04 14:15:00+00:00,7.772675157914856e-05,0.0007202272000290326,7.874307968328764e-05,0.00021374315811584107,-0.000251837120375306,-0.0004902916640779473,-0.0002830083023986417,0.0027716918707286764,-0.0006979456394510273,9.87761732693174e-05,0.0002927978673752758
2021-01-04 14:30:00+00:00,0.00015926892994780846,-0.00034430975562403546,-0.000254133544211729,0.00032901253410589336,-0.0008812916753622664,0.0010265239165364796,0.00028748805092917903,0.0025439346679974047,-0.0020355299573276745,-0.0003030305828989675,-0.0004896575671976855
2021-01-04 14:45:00+00:00,-0.004943538515668863,-6.563081887680571e-05,0.000470691254453562,-8.496928811482053e-05,-0.0012426659763265834,0.0006327844663792441,0.0026842982469678467,-0.00022205966010214076,0.00044330400644383293,-0.0008326010066657509,-0.0003389155044505135
2021-01-04 15:00:00+00:00,-0.0005497610441983808,-4.6348189148685454e-05,-0.0004949570275789267,-0.0006821478860753363,0.0004381728628643978,0.00024213330789870255,0.00016418690110351286,0.0003431639552898384,-0.0008062397044084774,-0.0016022205583640023,0.0008574907465539288
